acc,gyro,hr,latitude,longitude,city,ritmo,date,userId,weather_temperature
14.9482,7784160,154,36.938354,-7.664607,Évora,176.34,2024-12-28 18:58:07,user_0188,29.3
2.1147,5138717,100,37.152779,-8.966698,Aveiro,161.74,2024-04-01 08:19:06,user_0023,33.0
10.1643,686763,102,39.950397,-7.897139,Leiria,77.72,2023-02-13 15:15:37,user_0169,35.8
6.0004,7585291,83,40.03128,-9.267568,Faro,153.25,2024-04-15 12:57:07,user_0058,37.7
2.0818,9863986,173,41.290954,-7.526538,Aveiro,157.15,2024-05-26 23:16:08,user_0008,37.1
2.4652,6301816,126,40.045286,-8.342964,Porto,166.87,2024-07-31 18:29:18,user_0116,6.0
14.2442,7099312,185,38.038573,-9.148003,Viseu,96.84,2023-04-02 20:29:49,user_0051,39.2
13.2061,2145943,172,39.242581,-8.875611,Leiria,149.64,2023-06-19 20:27:34,user_0189,18.3
13.6149,4590585,119,40.944927,-8.324611,Porto,146.56,2024-12-17 14:57:30,user_0001,36.0
14.8738,1323020,70,41.514125,-6.758215,Faro,113.94,2024-07-29 15:36:11,user_0120,20.4
3.2039,2654810,157,38.084576,-8.909231,Setúbal,152.89,2024-07-06 09:20:26,user_0030,19.8
5.396,4919495,157,39.598024,-9.127142,Coimbra,72.14,2024-08-11 00:48:16,user_0017,5.4
10.0714,7367241,184,37.694638,-7.745807,Aveiro,150.09,2023-11-17 06:21:18,user_0151,6.8
7.3087,8890111,139,39.384998,-7.60043,Viseu,144.84,2023-05-21 20:45:07,user_0102,28.5
6.334,4477375,128,37.350571,-9.19318,Braga,89.49,2024-05-18 03:39:34,user_0122,37.8
5.4314,3704595,91,41.60864,-8.532753,Faro,174.55,2023-09-19 11:05:40,user_0152,12.9
8.9473,1844040,101,40.090282,-8.606602,Porto,182.42,2023-04-09 08:30:27,user_0086,8.3
8.6763,6908998,151,41.171084,-8.866847,Braga,89.47,2024-10-18 00:34:35,user_0069,12.5
2.5057,864845,154,41.891476,-8.42683,Aveiro,70.63,2023-12-21 06:29:36,user_0089,12.4
7.1289,2006811,128,37.81333,-9.373831,Faro,144.5,2023-11-16 09:00:00,user_0180,15.3
8.3467,7977848,161,40.370717,-7.284731,Braga,127.19,2023-08-04 03:23:59,user_0071,8.3
8.5973,1434636,153,41.334931,-6.139144,Faro,119.86,2024-05-23 20:06:06,user_0058,13.2
3.2306,3908308,65,39.779691,-7.344241,Leiria,166.54,2023-05-19 12:52:21,user_0150,37.2
11.1598,7332827,145,40.098482,-8.27234,Braga,195.75,2023-05-17 05:42:01,user_0059,36.2
0.4755,705314,86,38.938355,-7.229105,Viseu,126.87,2023-09-11 19:05:06,user_0172,16.1
5.387,3394070,195,40.273804,-7.556846,Évora,60.86,2024-06-18 15:41:24,user_0037,39.9
11.7252,3889453,197,38.87789,-6.621023,Aveiro,143.48,2023-07-20 23:41:04,user_0162,15.4
8.502,9260797,95,39.283098,-7.385626,Faro,151.56,2024-08-29 21:14:41,user_0100,30.3
3.9913,3957874,51,37.414559,-7.34414,Braga,175.92,2024-10-29 13:35:04,user_0113,27.5
10.4548,3578687,168,36.939042,-8.746342,Setúbal,87.92,2024-02-09 19:11:45,user_0185,7.3
8.5541,1182200,136,37.175756,-8.086867,Braga,133.41,2023-02-20 06:43:03,user_0185,17.0
11.964,4775219,143,37.862608,-8.328985,Leiria,122.6,2023-04-24 04:02:46,user_0168,38.3
11.0519,9779138,52,39.183019,-9.461154,Porto,153.02,2023-08-04 20:11:06,user_0020,6.8
9.1906,1093956,160,37.00497,-8.434846,Braga,68.95,2023-07-12 05:52:45,user_0017,11.1
7.3738,8063736,50,37.679683,-7.847389,Évora,183.76,2023-09-25 23:48:52,user_0180,39.0
2.0844,3648338,154,40.807223,-7.460515,Viseu,131.56,2023-01-01 12:36:41,user_0004,6.4
3.9939,1431041,71,40.710833,-6.322466,Aveiro,182.79,2024-04-10 18:12:59,user_0191,20.6
6.3446,7859371,191,40.848651,-8.687013,Faro,107.63,2023-10-04 16:50:36,user_0050,37.1
9.0296,5025764,183,41.507705,-8.981741,Faro,151.49,2023-05-16 10:33:38,user_0082,38.0
7.7542,6962111,114,37.495355,-6.543885,Faro,193.94,2023-01-14 15:58:18,user_0050,39.3
4.3939,6142453,70,37.715699,-6.297719,Coimbra,192.07,2024-09-17 11:38:56,user_0016,21.8
0.1963,7289165,53,38.567768,-7.840956,Leiria,192.17,2024-07-20 11:48:36,user_0072,8.0
7.494,272667,180,41.475706,-9.108264,Setúbal,66.01,2023-06-24 07:32:25,user_0061,32.0
4.3558,3453402,162,40.777389,-7.84968,Aveiro,116.42,2024-06-10 07:58:56,user_0044,29.8
11.0457,8123445,79,38.520606,-9.127893,Aveiro,68.51,2024-04-25 13:13:50,user_0146,25.3
0.4568,112035,80,37.338179,-6.497169,Faro,103.33,2024-01-29 10:31:05,user_0050,36.1
8.8139,9612901,69,39.9819,-7.09229,Leiria,84.44,2023-10-10 20:50:22,user_0080,36.9
14.128,5698238,103,38.184096,-8.680134,Porto,146.82,2024-01-18 13:42:08,user_0030,28.9
2.6987,9779110,175,39.555763,-6.485252,Aveiro,169.3,2023-12-30 05:03:40,user_0049,8.9
7.1276,340526,64,41.609017,-7.331134,Braga,131.87,2024-02-07 13:42:57,user_0098,8.3
1.4622,1216733,106,39.763086,-6.258905,Évora,171.37,2024-03-23 12:26:51,user_0149,19.3
9.4227,5687453,128,41.519172,-6.166369,Leiria,61.79,2023-08-24 11:57:09,user_0150,15.2
8.3029,865144,63,38.865194,-9.488842,Faro,174.87,2024-04-12 20:38:12,user_0175,9.7
6.1697,1418137,140,40.066757,-9.091272,Aveiro,84.97,2023-03-22 15:19:53,user_0025,26.4
7.8685,2307306,63,41.36945,-7.640464,Coimbra,124.53,2024-01-17 22:28:24,user_0056,28.9
13.459,9368140,148,39.839937,-6.2501,Lisboa,121.96,2023-02-18 16:13:51,user_0192,29.4
3.0248,522797,82,39.974493,-6.119606,Lisboa,182.24,2024-09-01 16:35:15,user_0156,11.1
0.4362,9379728,50,40.48154,-7.570813,Setúbal,195.24,2023-04-05 17:38:42,user_0161,15.7
12.9388,5868590,83,41.310539,-8.909075,Aveiro,95.72,2024-09-29 15:35:36,user_0194,12.0
8.699,3497172,68,37.3409,-8.94563,Viseu,69.44,2023-05-28 12:25:28,user_0004,26.0
13.3708,6560230,53,38.584297,-6.902884,Porto,151.07,2023-12-21 07:41:14,user_0012,24.8
8.9945,9299514,126,38.888424,-7.487412,Coimbra,130.4,2023-03-14 02:09:46,user_0145,22.6
12.1714,6652469,107,41.448548,-7.634169,Braga,139.2,2024-02-21 20:08:00,user_0036,15.4
6.5021,8142165,186,41.68004,-7.916399,Leiria,66.48,2024-09-02 11:58:03,user_0016,13.3
11.2729,5388811,152,37.501902,-7.034542,Braga,168.54,2024-04-25 06:46:49,user_0151,36.2
13.7043,414399,116,37.495538,-6.582616,Aveiro,92.53,2024-01-19 20:23:24,user_0200,6.7
8.6246,7175173,165,41.574309,-8.469943,Évora,106.89,2024-05-26 23:01:17,user_0121,28.0
2.7937,5884724,197,38.37886,-8.74888,Lisboa,91.97,2023-07-06 20:02:34,user_0137,5.7
4.1051,4449113,169,38.109072,-7.221323,Aveiro,192.43,2023-09-25 10:31:20,user_0078,11.8
3.0598,7251204,71,37.078114,-6.38991,Leiria,83.62,2024-03-18 08:18:26,user_0055,15.1
3.7782,729672,161,38.27798,-8.316265,Aveiro,162.52,2023-02-21 17:42:42,user_0073,36.0
4.6656,5257901,124,40.367632,-8.573676,Viseu,94.4,2024-11-10 01:17:50,user_0064,9.8
8.3715,8837389,185,39.030181,-8.73121,Viseu,119.49,2023-06-02 09:05:29,user_0175,37.8
8.8611,1147417,192,39.484352,-8.634731,Lisboa,199.45,2023-12-25 17:25:27,user_0090,33.5
6.4548,9683484,81,41.486478,-9.041227,Évora,74.08,2024-10-11 12:43:24,user_0195,28.8
9.2698,160786,116,37.473449,-7.470954,Leiria,183.39,2023-02-28 08:50:35,user_0138,19.4
1.3155,2075414,53,37.256204,-8.545191,Faro,192.45,2024-08-07 17:52:10,user_0089,36.7
1.408,7598498,79,41.159654,-7.409189,Porto,157.75,2023-02-14 07:28:02,user_0004,23.5
2.6603,5722078,62,40.774279,-9.21769,Aveiro,61.39,2024-02-12 08:30:30,user_0030,18.0
7.8194,7883060,70,38.218671,-9.107447,Leiria,174.91,2024-11-15 22:01:56,user_0139,25.5
3.2885,1314530,90,38.521171,-7.677117,Évora,183.52,2023-10-31 15:30:00,user_0051,13.1
4.3209,910175,170,38.451389,-7.760795,Faro,197.33,2023-09-27 10:04:57,user_0147,14.6
6.0647,7225529,68,40.139044,-8.576866,Aveiro,177.5,2024-06-01 03:45:35,user_0141,37.2
12.1968,5501188,97,37.206058,-6.687755,Setúbal,122.38,2024-08-24 06:13:29,user_0185,32.8
0.3065,6056095,135,39.347008,-8.86404,Coimbra,156.41,2023-07-14 01:05:23,user_0131,23.0
9.7757,121701,112,37.569365,-8.273752,Lisboa,127.92,2023-01-30 16:14:35,user_0112,19.6
10.0663,7680223,197,40.998693,-7.61126,Setúbal,109.42,2023-02-21 09:12:00,user_0078,33.3
12.0,3941631,86,38.803315,-6.551482,Aveiro,147.7,2023-08-10 20:24:27,user_0166,25.0
13.998,5174895,80,39.537861,-8.076927,Braga,167.78,2024-11-20 13:27:10,user_0027,19.5
0.4001,1064641,123,37.046588,-8.144757,Évora,149.03,2024-12-02 05:28:47,user_0088,23.0
2.3914,1433043,195,37.191322,-7.529573,Évora,175.72,2023-03-12 21:31:45,user_0138,13.1
13.304,6637056,156,40.275274,-8.423236,Leiria,84.69,2024-06-13 09:00:44,user_0118,12.1
6.9319,6789177,152,40.733853,-7.088811,Lisboa,112.32,2024-01-24 02:42:05,user_0181,39.6
8.5124,248924,159,40.450178,-8.654434,Faro,103.76,2023-05-19 07:20:47,user_0155,38.9
9.9791,8145618,69,40.585093,-6.701134,Aveiro,87.18,2024-01-20 02:53:03,user_0007,19.7
10.2181,2090923,188,37.423099,-8.573998,Braga,122.04,2023-07-01 14:19:41,user_0115,23.0
13.9829,1940711,135,40.367254,-6.124816,Faro,192.7,2024-04-01 11:41:41,user_0092,34.0
14.9545,1363307,93,37.808738,-8.424028,Lisboa,135.32,2023-05-11 14:17:27,user_0090,30.4
10.8303,5925237,131,37.390077,-6.511991,Leiria,100.1,2024-06-30 21:53:06,user_0082,8.5
4.3796,6498391,113,40.685804,-8.14899,Coimbra,109.57,2023-10-31 02:02:03,user_0013,18.1
13.2083,3218451,171,41.347031,-8.663414,Faro,145.83,2023-03-19 00:36:30,user_0072,13.8
0.8334,3372021,136,40.48355,-8.731045,Braga,109.38,2024-04-11 04:41:51,user_0091,39.7
3.5431,190477,114,40.927867,-6.60935,Porto,135.37,2023-09-19 07:31:05,user_0188,31.2
13.471,9603204,104,41.855441,-8.45024,Évora,98.38,2023-12-01 20:47:05,user_0142,6.7
3.9173,6213415,123,37.57378,-8.348886,Faro,108.43,2024-04-30 15:02:45,user_0105,36.5
3.3877,7805819,166,41.725763,-8.830224,Viseu,158.8,2024-10-06 11:04:36,user_0044,37.5
2.1581,4915782,178,39.905989,-6.231496,Braga,141.85,2023-05-02 18:29:57,user_0198,16.7
12.9008,8567962,186,40.966266,-8.667871,Porto,73.09,2023-05-12 16:32:50,user_0084,27.5
7.5509,5858893,144,40.150846,-8.658692,Viseu,196.25,2023-10-21 03:16:54,user_0028,28.9
10.1559,9781536,194,39.750189,-6.290747,Setúbal,66.91,2023-09-04 09:13:31,user_0023,30.5
3.6621,5690912,148,40.418095,-6.436944,Viseu,71.61,2023-04-26 11:15:05,user_0012,29.3
11.3948,9805611,161,38.501293,-8.653703,Setúbal,158.19,2024-12-29 20:33:22,user_0152,24.6
11.4241,2182931,101,41.521358,-6.559933,Braga,159.12,2023-11-20 09:34:23,user_0051,38.4
4.7577,1051636,195,37.476463,-8.650601,Leiria,62.65,2023-09-15 04:43:04,user_0108,22.9
6.2192,6941550,82,38.490156,-9.212822,Lisboa,149.99,2023-08-19 01:30:55,user_0150,8.9
3.2244,7615907,53,37.055812,-6.710771,Braga,64.66,2024-12-24 18:25:53,user_0062,7.8
14.6508,6631430,136,38.256615,-6.876702,Lisboa,194.51,2023-08-25 23:56:23,user_0026,5.6
9.7195,7913436,124,37.991065,-8.498132,Évora,157.46,2023-09-29 08:31:33,user_0058,20.0
14.0247,9951767,58,37.148154,-9.193527,Porto,86.12,2024-07-11 20:30:36,user_0199,14.6
4.6204,2647765,113,39.35887,-8.798108,Coimbra,82.13,2023-11-11 07:54:10,user_0143,36.3
11.7502,3037253,79,39.24318,-6.878408,Coimbra,139.75,2024-06-13 21:12:06,user_0068,35.4
11.5113,9373551,185,37.288727,-6.219857,Aveiro,148.69,2024-03-20 03:24:08,user_0006,34.3
10.4057,8744039,182,38.209253,-8.619393,Coimbra,176.37,2024-02-16 02:17:42,user_0111,35.4
14.488,15141,125,41.666611,-6.71792,Braga,186.46,2023-06-06 04:01:15,user_0130,15.4
5.964,4524361,178,37.453683,-8.725029,Viseu,114.95,2024-07-12 23:12:28,user_0159,19.9
2.0477,7986378,64,38.425093,-7.189359,Braga,178.17,2024-11-07 02:05:38,user_0024,15.9
10.1085,3782700,138,37.079312,-9.215714,Faro,135.93,2023-07-05 11:38:29,user_0035,8.0
10.9667,3561669,177,37.644436,-7.509995,Setúbal,125.88,2024-12-03 00:08:20,user_0047,37.3
8.6684,8963287,75,40.396986,-8.584754,Évora,157.86,2023-11-23 16:11:46,user_0031,26.6
3.1816,1693152,110,38.733583,-6.352124,Faro,74.45,2023-10-17 21:01:35,user_0089,9.6
7.6164,5973300,172,39.160383,-8.514847,Évora,97.15,2024-06-14 05:00:31,user_0200,12.2
4.7516,2337099,116,37.684892,-8.145302,Coimbra,174.35,2024-12-18 13:23:50,user_0076,20.8
6.4693,7155738,199,40.310701,-6.641691,Faro,130.57,2024-03-10 21:45:53,user_0118,6.8
9.7138,1944741,75,40.657608,-8.009866,Setúbal,187.13,2024-01-13 20:30:57,user_0130,14.5
11.2037,9272702,132,37.80556,-8.689398,Leiria,72.42,2024-12-26 04:34:42,user_0104,29.6
3.5601,824255,157,37.124967,-7.638349,Setúbal,103.88,2023-08-09 08:15:56,user_0059,37.2
6.1393,9421172,160,37.304706,-6.64403,Viseu,109.78,2023-08-08 05:51:03,user_0096,37.5
4.1105,6004327,109,40.185229,-8.027196,Lisboa,119.18,2023-06-11 23:27:18,user_0063,23.2
3.0596,9570205,88,37.577553,-9.048179,Évora,198.15,2024-09-16 16:13:18,user_0145,15.9
11.7725,8962292,172,39.369594,-8.197504,Braga,103.49,2023-01-16 20:12:28,user_0054,37.2
13.6479,9807664,85,37.663208,-6.254785,Setúbal,132.62,2024-08-23 00:23:14,user_0125,32.5
5.6165,3177640,70,37.75074,-9.255126,Porto,135.05,2024-05-18 11:52:48,user_0149,25.5
11.2941,8902284,167,36.921803,-8.111286,Évora,167.91,2023-07-21 10:46:08,user_0022,34.2
13.4652,8879521,97,38.504121,-7.296702,Lisboa,132.5,2024-02-09 04:10:42,user_0125,21.1
12.7073,5287267,75,37.348986,-9.23304,Porto,144.8,2024-02-11 02:46:49,user_0097,8.9
2.8239,2375804,85,38.869806,-8.327161,Leiria,165.47,2024-11-06 22:09:40,user_0116,37.8
14.3487,5550616,177,39.888922,-6.302034,Leiria,74.16,2023-04-23 22:36:10,user_0183,23.7
5.7125,2730689,198,38.73766,-9.395839,Évora,194.89,2023-01-28 13:08:23,user_0029,29.3
5.1547,5023331,195,40.425408,-6.944078,Porto,178.48,2023-09-17 15:05:19,user_0149,18.7
1.0302,8529297,64,40.607259,-6.639325,Faro,114.43,2023-04-12 00:54:41,user_0002,9.8
7.344,7808516,128,40.383032,-8.557994,Coimbra,161.98,2023-09-25 23:17:32,user_0042,14.5
1.7243,1285801,183,41.583568,-8.769971,Porto,166.73,2024-02-29 23:22:04,user_0052,6.5
3.8032,4070161,77,38.086471,-6.389609,Porto,179.03,2023-06-20 02:03:26,user_0038,8.1
4.8224,233725,185,37.847282,-6.902394,Viseu,86.36,2024-08-15 02:01:14,user_0131,12.2
12.1515,6568056,198,39.948557,-9.114506,Aveiro,158.52,2023-03-09 02:10:39,user_0153,24.6
13.1448,1158175,169,39.874385,-8.778529,Faro,64.67,2023-10-19 20:27:55,user_0077,39.8
4.6067,8213140,137,39.450492,-7.387392,Aveiro,76.18,2024-11-01 01:17:21,user_0190,34.5
12.8946,9212964,80,36.921766,-8.073982,Porto,168.65,2024-06-20 00:20:22,user_0143,8.0
12.8727,9199280,96,39.676191,-7.785807,Porto,173.82,2024-06-12 05:07:50,user_0198,34.5
11.4933,6640981,83,41.56399,-6.264756,Braga,142.94,2024-08-01 19:40:53,user_0105,23.8
2.2858,2368524,51,38.572888,-8.071199,Viseu,141.44,2023-05-07 05:15:05,user_0010,28.1
10.3858,7099574,155,41.737996,-6.502281,Aveiro,164.93,2024-08-25 18:21:21,user_0120,9.5
14.1809,9968904,143,38.683783,-7.253468,Aveiro,186.85,2024-05-18 09:42:22,user_0127,18.8
10.2699,9893975,121,37.599273,-9.086494,Braga,118.96,2024-02-25 15:35:33,user_0114,35.9
5.0411,5877675,101,38.892017,-6.968676,Lisboa,76.07,2024-10-24 14:07:36,user_0069,19.9
7.5586,9034660,184,39.373057,-7.731289,Évora,177.46,2024-03-10 12:27:02,user_0109,9.4
9.7213,8549906,196,40.047322,-8.734669,Coimbra,107.83,2023-08-08 06:53:23,user_0044,15.9
7.7075,321243,139,39.424391,-8.515532,Braga,78.73,2024-06-17 11:25:46,user_0169,12.8
1.8873,4018920,141,39.583593,-7.60507,Faro,146.05,2024-02-25 16:29:25,user_0020,29.0
4.7498,4736605,192,37.020335,-7.454212,Setúbal,140.93,2023-02-27 06:55:26,user_0107,36.9
12.0557,7885766,127,38.168101,-6.2082,Lisboa,126.39,2023-02-10 19:45:57,user_0165,30.7
12.9351,2081530,174,38.453483,-6.593952,Leiria,180.37,2024-07-16 18:11:39,user_0167,34.5
2.1458,2988793,191,41.835443,-8.800146,Setúbal,98.11,2023-09-11 23:44:14,user_0119,33.2
14.2906,7017191,180,38.377839,-6.868427,Braga,61.85,2024-08-19 12:19:21,user_0109,5.5
4.9995,4457005,99,41.382894,-9.471808,Lisboa,105.29,2023-11-01 01:27:37,user_0198,9.4
9.9685,4093898,142,38.423681,-9.058651,Leiria,61.36,2024-09-25 12:24:02,user_0008,19.8
11.3022,2800212,173,37.380552,-8.821019,Porto,136.1,2024-09-26 22:39:35,user_0043,8.9
12.198,130878,103,38.138087,-7.469522,Viseu,112.95,2023-06-15 12:05:36,user_0138,30.7
14.1917,6914887,183,38.264142,-8.838071,Setúbal,173.95,2024-04-21 12:41:28,user_0041,7.5
4.7625,2762108,127,41.791243,-8.258072,Setúbal,171.66,2024-03-15 16:19:28,user_0132,19.6
12.8917,1892508,127,40.271458,-8.674549,Braga,120.85,2023-01-09 08:19:49,user_0132,18.7
2.0621,2893713,69,41.558405,-8.352783,Setúbal,90.31,2024-07-21 12:22:27,user_0024,24.0
10.6051,6488574,140,41.074975,-6.295665,Porto,119.14,2023-10-07 05:10:17,user_0021,27.0
11.1555,4992332,148,39.792992,-6.10892,Aveiro,149.78,2023-08-11 11:48:18,user_0138,38.1
10.1981,6881099,105,40.27694,-7.168545,Lisboa,86.63,2023-01-31 01:30:47,user_0046,14.5
3.8595,3343473,51,40.024186,-7.554153,Setúbal,168.23,2024-01-30 03:34:07,user_0198,28.3
13.1083,1947012,154,40.231315,-7.091277,Lisboa,106.28,2023-04-20 04:38:30,user_0121,6.2
2.616,6778105,161,38.223868,-6.876383,Leiria,190.5,2024-01-02 18:04:34,user_0044,5.0
0.8992,6365898,73,38.940626,-6.987357,Leiria,131.66,2023-06-11 04:21:59,user_0100,5.9
10.7902,4871482,158,39.863079,-9.221565,Setúbal,178.6,2023-02-06 21:06:25,user_0033,20.7
7.1846,2009326,117,37.079642,-8.445002,Setúbal,146.22,2024-06-18 01:15:23,user_0094,24.4
12.7516,4193513,163,39.314175,-8.332333,Leiria,137.64,2023-10-14 19:18:17,user_0036,5.2
5.8126,3725614,133,41.198635,-8.244535,Faro,155.5,2023-11-22 07:11:47,user_0153,18.9
2.6074,6849502,98,39.361839,-8.329333,Leiria,173.61,2024-03-10 10:42:57,user_0013,6.4
12.563,4321613,81,39.661617,-6.823886,Faro,150.23,2024-01-04 10:51:29,user_0167,27.9
8.2788,6476137,110,37.909526,-6.958144,Coimbra,171.61,2023-06-12 02:56:24,user_0166,27.1
2.919,3700568,178,40.871717,-9.484359,Porto,86.67,2023-07-31 12:59:55,user_0158,32.4
10.8337,403552,151,38.694391,-8.492303,Porto,98.85,2023-10-15 20:31:42,user_0014,24.1
7.7156,7899151,84,41.682938,-7.379544,Lisboa,92.16,2023-04-07 11:57:07,user_0050,26.8
9.1043,3189291,100,41.868574,-9.091097,Viseu,171.76,2023-03-02 06:11:25,user_0068,14.8
6.9674,9455545,94,41.480003,-9.257926,Braga,72.06,2024-02-22 03:38:20,user_0001,8.0
12.4478,9511653,126,37.324384,-6.683446,Lisboa,171.42,2023-02-05 23:55:49,user_0189,30.8
12.4605,9957765,162,38.565916,-7.960873,Setúbal,114.47,2023-10-19 09:49:53,user_0003,26.4
10.6699,3816707,114,41.625688,-6.590663,Évora,71.13,2023-03-04 02:35:01,user_0178,37.8
1.6705,8622903,63,40.922666,-6.699921,Leiria,119.42,2024-01-02 07:56:27,user_0189,39.6
12.5989,4811071,142,41.455918,-6.46254,Évora,102.07,2024-07-18 21:24:59,user_0164,34.7
10.0981,4074973,180,39.762766,-9.335866,Coimbra,142.87,2023-04-06 04:10:23,user_0132,39.5
10.4857,8798,73,39.301988,-8.867158,Coimbra,126.15,2023-04-09 10:56:08,user_0171,27.7
5.5084,4874807,114,37.432482,-8.493113,Aveiro,101.55,2024-02-13 06:52:08,user_0014,8.2
13.2013,7127583,187,41.097358,-9.036817,Coimbra,180.72,2023-12-23 03:19:35,user_0089,8.1
10.908,5668843,62,40.625708,-7.849403,Lisboa,116.95,2024-04-21 03:23:33,user_0103,33.2
1.7776,8108262,191,37.194383,-6.783479,Leiria,125.9,2023-05-24 03:39:35,user_0125,13.3
6.1759,3900275,149,37.947073,-6.265982,Braga,178.53,2024-03-25 16:15:52,user_0067,7.1
13.3071,7593832,187,39.686388,-6.475448,Lisboa,72.47,2024-06-21 00:53:56,user_0007,21.5
0.8032,4728007,148,40.322012,-7.945055,Leiria,114.59,2023-06-29 18:13:37,user_0008,16.0
14.4251,1977165,104,37.588351,-7.33593,Viseu,116.4,2023-02-22 07:12:09,user_0044,25.6
10.2195,3553952,112,38.124124,-8.715633,Viseu,129.42,2024-07-21 01:02:37,user_0192,26.0
9.5075,3757654,120,37.865551,-8.129769,Faro,74.86,2023-08-25 02:10:19,user_0135,28.9
4.1313,8379702,148,37.999986,-6.537979,Leiria,74.37,2024-11-05 14:53:57,user_0048,25.2
3.807,3603019,115,41.503566,-9.400728,Braga,118.3,2023-03-07 09:41:53,user_0062,18.3
14.1367,7741368,128,40.479098,-7.688618,Setúbal,64.62,2024-05-05 09:01:01,user_0025,5.8
4.5443,8059777,122,40.585535,-6.532486,Évora,95.7,2023-11-06 04:25:52,user_0118,36.7
11.655,4210563,96,40.869977,-9.085166,Faro,88.16,2023-09-12 06:21:13,user_0196,16.4
5.9575,6575699,130,38.682865,-6.159343,Aveiro,128.51,2023-08-23 03:20:10,user_0192,22.8
2.1749,1189297,175,40.735923,-9.457869,Viseu,61.56,2024-03-09 12:43:39,user_0113,24.5
0.2597,5372274,101,41.792067,-6.487192,Setúbal,154.6,2023-01-18 16:06:13,user_0146,16.0
8.2094,1013295,195,40.391971,-8.297513,Setúbal,179.78,2023-08-11 12:25:34,user_0122,15.8
14.6391,7661434,195,38.983766,-9.048852,Évora,158.94,2024-12-21 23:39:41,user_0004,14.1
5.6001,3317837,72,40.481799,-8.964982,Aveiro,174.53,2024-03-25 20:11:30,user_0145,13.5
5.4222,5516829,189,41.403974,-7.115992,Porto,150.06,2024-12-23 19:35:19,user_0047,6.1
5.227,9480331,70,37.543808,-6.539553,Évora,131.03,2023-11-19 19:31:15,user_0118,38.5
7.8561,8757529,113,38.226473,-7.320374,Leiria,90.66,2023-04-17 10:44:22,user_0045,25.8
6.6659,7824641,121,41.496481,-6.342335,Lisboa,99.15,2023-02-02 18:15:16,user_0089,8.8
13.2107,1697590,179,41.631165,-6.635572,Lisboa,104.48,2024-08-20 06:22:19,user_0186,25.7
7.6323,2173367,118,39.320696,-9.469292,Évora,65.32,2023-05-26 18:29:05,user_0003,13.1
7.6656,5880077,117,38.772755,-7.223939,Faro,187.83,2023-09-30 21:20:24,user_0140,15.9
2.1617,1406085,196,38.313909,-8.464242,Lisboa,186.04,2024-07-07 03:29:45,user_0145,33.0
14.7428,3418857,177,39.393758,-7.9547,Lisboa,75.09,2024-09-14 12:25:40,user_0118,36.0
3.8246,7614567,156,41.572656,-9.180295,Porto,137.94,2023-03-24 00:45:10,user_0022,29.5
1.1931,8685116,158,37.649048,-8.540863,Viseu,125.47,2023-02-09 19:30:21,user_0039,37.6
9.9809,4538847,121,38.999153,-7.348868,Leiria,155.68,2024-11-23 17:26:41,user_0039,36.7
8.971,9927435,152,41.458039,-8.757501,Braga,144.42,2024-11-07 12:18:15,user_0107,24.3
6.2857,2611212,190,38.645596,-7.298375,Leiria,77.41,2024-09-26 04:32:28,user_0100,36.8
6.3907,2321554,114,40.740407,-6.361691,Setúbal,152.41,2024-08-21 16:44:48,user_0016,24.1
11.7975,4761515,183,38.846299,-9.483203,Viseu,145.24,2023-01-11 00:36:26,user_0179,8.6
3.0161,8304932,161,40.924633,-6.82838,Setúbal,134.37,2024-05-21 11:17:32,user_0118,34.0
12.3218,2787352,128,41.805012,-7.319516,Évora,116.34,2023-03-23 05:35:25,user_0029,9.6
9.7663,9770488,175,38.83911,-9.341449,Viseu,193.69,2023-11-25 13:04:43,user_0071,16.1
6.3426,5371045,170,41.125493,-6.813432,Aveiro,178.92,2023-01-17 14:32:49,user_0169,18.3
6.9246,2498544,136,41.842084,-8.736628,Braga,141.91,2023-06-02 13:50:49,user_0185,33.3
3.924,8684281,97,41.819151,-8.59621,Aveiro,60.89,2024-01-28 17:51:20,user_0156,7.9
11.3065,525957,137,39.068855,-9.182047,Setúbal,120.5,2023-05-29 18:35:58,user_0077,20.6
7.7418,6146685,117,39.328806,-7.683109,Setúbal,158.05,2024-01-17 23:37:05,user_0149,20.3
4.8807,3690339,150,38.417008,-7.806039,Braga,76.42,2023-07-08 19:41:17,user_0132,25.4
8.9811,2327654,66,38.470094,-8.319607,Setúbal,116.92,2023-12-19 14:37:16,user_0126,17.4
